origin_id,origin_label,origin_tier,origin_class,dest_id,dest_label,dest_tier,dest_class,network_miles,max_stop_gap_miles,stop_gap_status,stop_count,line_changes,route_path,stop_path,dominant_tier,freight_relay_p95_h,freight_full_i20_p95_h,freight_sla_window,passenger_bus_p95_h,passenger_av_p95_h,air_door_to_door_h,passenger_competitive_with_air,rail_competition_note,evidence_status
BLAINE,Blaine/Vancouver,T1,national_terminal,MONTGOMERY,Montgomery,T2,service_stop,3373,307,long-gap-review,19,12,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-22;I-20;US80,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH;ATL;MONTGOMERY,T1,77.3,65.3,72h three-day,67.0,47.9,9.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,GAINESVILLE,Gainesville,T1,service_stop,3567,307,long-gap-review,20,12,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-22;I-20;I-75,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH;ATL;MACON;GAINESVILLE,T1,81.5,68.9,72h three-day,70.6,50.5,9.6,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,TAMPA,Tampa,T1,transfer_hub,3706,307,long-gap-review,21,12,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-22;I-20;I-75,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH;ATL;MACON;GAINESVILLE;TAMPA,T1,84.6,71.5,72h three-day,73.1,52.3,9.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,RENO,Reno,T1,service_stop,996,260,long-gap-review,7,1,I-5;I-80,BLAINE;SEA;POR;MEDFORD;REDDING;SAC;RENO,T1,22.0,18.7,24h overnight,20.0,14.0,4.5,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,SLC,Salt Lake,T2,national_transfer_hub,1070,269,long-gap-review,7,3,I-5;I-90;US95;I-84,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC,T1,24.2,20.5,24h overnight,22.0,15.4,4.6,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,BOI,Boise,T2,national_transfer_hub,721,269,long-gap-review,5,2,I-5;I-90;US95,BLAINE;SEA;SPK;LEWISTON;BOI,T1,16.3,13.8,24h overnight,15.3,10.5,3.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,PENDLETON,Pendleton,T2,service_stop,509,222,sla-stop-rhythm-ok,4,1,I-5;I-84,BLAINE;SEA;POR;PENDLETON,T1,11.3,9.6,12h half-day,11.1,7.5,3.5,not-time-competitive,corridor-specific-rail-check-needed,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,TWIN_FALLS,Twin Falls,T2,service_stop,856,269,long-gap-review,6,3,I-5;I-90;US95;I-84,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS,T1,19.6,16.5,24h overnight,18.1,12.5,4.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,LEWISTON,Lewiston,T2,service_stop,488,269,long-gap-review,4,2,I-5;I-90;US95,BLAINE;SEA;SPK;LEWISTON,T1,11.2,9.5,12h half-day,11.1,7.4,3.5,not-time-competitive,corridor-specific-rail-check-needed,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,CHEYENNE,Cheyenne,T1,service_stop,1519,270,long-gap-review,9,4,I-5;I-90;US95;I-84;I-80,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;ROCK_SPRINGS;CHEYENNE,T1,34.3,29.0,36h next-day,30.5,21.6,5.5,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,CASPER,Casper,T2,service_stop,1685,270,long-gap-review,10,5,I-5;I-90;US95;I-84;I-80;I-25,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;ROCK_SPRINGS;CHEYENNE;CASPER,T1,38.2,32.4,36h next-day,33.9,24.0,5.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,ROCK_SPRINGS,Rock Springs,T1,service_stop,1249,269,long-gap-review,8,4,I-5;I-90;US95;I-84;I-80,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;ROCK_SPRINGS,T1,28.4,24.1,36h next-day,25.6,17.9,5.0,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,OMAHA,Omaha,T1,national_transfer_hub,3017,307,long-gap-review,17,9,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-80,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;OMAHA,T1,68.5,58.0,72h three-day,59.5,42.5,8.5,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,FARGO,Fargo,T2,service_stop,3403,307,long-gap-review,18,9,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-29,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;MIN;FARGO,T1,76.8,65.1,72h three-day,66.5,47.7,9.3,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,CLEVELAND,Cleveland,T1,service_stop,3602,307,long-gap-review,20,9,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-80,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;IOWA_CITY;CHI;TOL;CLEVELAND,T1,81.2,68.8,72h three-day,70.1,50.3,9.7,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,PA_APPROACH,Pennsylvania,T1,service_stop,3878,307,long-gap-review,21,9,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-80,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;IOWA_CITY;CHI;TOL;CLEVELAND;PA_APPROACH,T1,87.2,73.9,>72h source-gated,75.2,54.0,10.3,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,NYC,New York,T2,transfer_hub,3976,307,long-gap-review,21,10,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-70;I-81,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;STL;INDY_APPROACH;COLUMBUS;WHEELING;PENNSYLVANIA;NYC,T1,89.6,75.9,>72h source-gated,77.3,55.5,10.5,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,SPK,Spokane,T1,transfer_hub,384,269,long-gap-review,3,1,I-5;I-90,BLAINE;SEA;SPK,T1,8.6,7.3,12h half-day,8.8,5.8,3.3,not-time-competitive,corridor-specific-rail-check-needed,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,BIL,Billings*,T2,national_transfer_hub,1956,271,long-gap-review,11,5,I-5;I-90;US95;I-84;I-80;I-25,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;ROCK_SPRINGS;CHEYENNE;CASPER;BIL,T1,44.1,37.4,48h two-day,38.8,27.6,6.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,RAPID_CITY,Rapid City,T1,national_transfer_hub,2290,334,long-gap-review,12,6,I-5;I-90;US95;I-84;I-80;I-25;I-90,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;ROCK_SPRINGS;CHEYENNE;CASPER;BIL;RAPID_CITY,T1,51.6,43.7,48h two-day,45.2,32.2,7.1,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,MILWAUKEE,Milwaukee,T1,service_stop,3336,307,long-gap-review,20,10,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-80;I-90,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;IOWA_CITY;CHI;CHI_NORTH;MILWAUKEE,T1,75.9,64.2,72h three-day,65.7,47.0,9.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,CHI_NORTH,North Chicago,T1,service_stop,3253,307,long-gap-review,19,10,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-80;I-90,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;IOWA_CITY;CHI;CHI_NORTH,T1,74.1,62.7,72h three-day,64.1,45.9,9.0,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,BUFFALO,Buffalo,T1,service_stop,3787,307,long-gap-review,20,10,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-80;I-90,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;IOWA_CITY;CHI;TOL;BUFFALO,T1,85.5,72.4,>72h source-gated,73.9,53.0,10.1,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,ALBANY,Albany,T1,service_stop,4093,307,long-gap-review,21,10,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-80;I-90,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;IOWA_CITY;CHI;TOL;BUFFALO;ALBANY,T1,92.1,78.1,>72h source-gated,79.4,57.1,10.7,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,BOS,Boston,T1,national_transfer_hub,4201,307,long-gap-review,23,11,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-70;I-81;I-95,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;STL;INDY_APPROACH;COLUMBUS;WHEELING;PENNSYLVANIA;NYC;NEW_HAVEN;BOS,T1,94.9,80.4,>72h source-gated,81.7,58.7,10.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,NEW_HAVEN,New Haven,T1,service_stop,4059,307,long-gap-review,22,11,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-70;I-81;I-95,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;STL;INDY_APPROACH;COLUMBUS;WHEELING;PENNSYLVANIA;NYC;NEW_HAVEN,T1,91.8,77.7,>72h source-gated,79.1,56.8,10.6,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,PHILADELPHIA,Philadelphia,T2,service_stop,3905,307,long-gap-review,21,10,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-70;I-76,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;STL;INDY_APPROACH;COLUMBUS;WHEELING;PENNSYLVANIA;PHILADELPHIA,T1,88.1,74.6,>72h source-gated,76.0,54.6,10.3,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,DC,Washington,T1,transfer_hub,3821,307,long-gap-review,23,12,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-40;I-85;I-95,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;KNX;ASHEVILLE;CLT;GREENSBORO;RIC;DC,T1,87.2,73.7,>72h source-gated,75.2,53.8,10.1,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,RIC,Richmond,T2,national_transfer_hub,3707,307,long-gap-review,22,11,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-40;I-85,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;KNX;ASHEVILLE;CLT;GREENSBORO;RIC,T1,84.3,71.4,72h three-day,72.8,52.1,9.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,BEN,Benson,T1,transfer_hub,3643,307,long-gap-review,21,12,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-22;I-20;I-40,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH;ATL;COLUMBIA;FLO;BEN,T1,83.2,70.4,72h three-day,71.9,51.5,9.8,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,WIC,Wichita*,T1,service_stop,2451,307,long-gap-review,14,8,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;I-35,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC,T1,55.9,47.3,48h two-day,48.9,34.8,7.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,FORT_SMITH,Fort Smith,T2,service_stop,2476,307,long-gap-review,14,8,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;US70,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH,T1,56.4,47.7,48h two-day,49.3,35.1,7.5,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,GREENVILLE,Greenville,T2,service_stop,3362,307,long-gap-review,19,12,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-22;I-20;I-85,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH;ATL;GREENVILLE,T1,77.1,65.2,72h three-day,66.8,47.7,9.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,MACON,Macon,T1,service_stop,3292,307,long-gap-review,19,12,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-22;I-20;I-75,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH;ATL;MACON,T1,75.6,63.9,72h three-day,65.5,46.8,9.1,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,GREENSBORO,Greensboro,T2,service_stop,3512,307,long-gap-review,21,11,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-40;I-85,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;KNX;ASHEVILLE;CLT;GREENSBORO,T1,80.1,67.7,72h three-day,69.2,49.5,9.5,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,MOBILE,Mobile,T2,service_stop,3283,307,long-gap-review,18,11,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-22;I-65,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;BHM_APPROACH;MOBILE,T1,75.0,63.4,72h three-day,65.0,46.5,9.1,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,LOUISVILLE,Louisville,T2,national_transfer_hub,3193,307,long-gap-review,18,11,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-40;I-65,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;LOUISVILLE,T1,73.1,61.8,72h three-day,63.4,45.3,8.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,LITTLE_ROCK,Little Rock,T2,national_transfer_hub,2627,307,long-gap-review,15,8,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;US70,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK,T1,59.7,50.6,72h three-day,52.1,37.1,7.8,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,LAS_VEGAS,Las Vegas,T2,service_stop,1514,317,long-gap-review,9,4,I-5;I-90;US95;I-84;I-15,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;ST_GEORGE;LAS_VEGAS,T1,34.2,29.0,36h next-day,30.4,21.5,5.5,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,ST_GEORGE,St. George,T2,service_stop,1387,317,long-gap-review,8,4,I-5;I-90;US95;I-84;I-15,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;ST_GEORGE,T1,31.4,26.6,36h next-day,28.1,19.8,5.3,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,DEN,Denver,T1,national_transfer_hub,1552,269,long-gap-review,9,4,I-5;I-90;US95;I-84;I-70,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN,T1,35.0,29.6,36h next-day,31.1,22.0,5.6,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,GRAND_JUNCTION,Grand Junction,T1,service_stop,1321,269,long-gap-review,8,4,I-5;I-90;US95;I-84;I-70,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION,T1,30.0,25.4,36h next-day,26.9,18.9,5.1,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,COLORADO_SPRINGS,Colorado Springs,T2,service_stop,1627,269,long-gap-review,10,5,I-5;I-90;US95;I-84;I-70;I-25,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS,T1,37.0,31.3,36h next-day,32.8,23.2,5.8,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,CAPITAL_BELTWAY_N,Capital North,T2,service_stop,3832,307,long-gap-review,24,13,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-40;I-85;I-95;I-495,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;KNX;ASHEVILLE;CLT;GREENSBORO;RIC;DC;CAPITAL_BELTWAY_N,T1,87.8,74.2,>72h source-gated,75.7,54.2,10.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,CAPITAL_BELTWAY_E,Capital East,T2,service_stop,3842,307,long-gap-review,25,13,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-40;I-85;I-95;I-495,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;KNX;ASHEVILLE;CLT;GREENSBORO;RIC;DC;CAPITAL_BELTWAY_S;CAPITAL_BELTWAY_E,T1,88.1,74.5,>72h source-gated,75.9,54.3,10.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,CAPITAL_BELTWAY_S,Capital South,T2,service_stop,3830,307,long-gap-review,24,13,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-40;I-85;I-95;I-495,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;KNX;ASHEVILLE;CLT;GREENSBORO;RIC;DC;CAPITAL_BELTWAY_S,T1,87.8,74.2,>72h source-gated,75.7,54.2,10.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,JOPLIN,Joplin,T2,service_stop,2827,307,long-gap-review,16,9,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-49,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;JOPLIN,T1,64.4,54.5,72h three-day,56.0,40.0,8.2,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,TEXARKANA,Texarkana,T2,service_stop,2665,307,long-gap-review,16,8,I-5;I-90;US95;I-84;I-70;I-25;US287;I-20;I-49,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;WICHITA_FALLS;DAL;SHV;TEXARKANA,T1,60.6,51.3,72h three-day,52.7,37.6,7.8,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,ROANOKE,Roanoke,T2,service_stop,3483,307,long-gap-review,19,11,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-40;I-81,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;KNX;ROANOKE,T1,79.3,67.1,72h three-day,68.7,49.1,9.5,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,HAGERSTOWN,Hagerstown,T2,service_stop,3723,307,long-gap-review,20,11,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;US70;I-30;I-40;I-81,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;FORT_SMITH;LITTLE_ROCK;MEM;NASHVILLE;KNX;ROANOKE;HAGERSTOWN,T1,84.5,71.5,72h three-day,73.0,52.3,9.9,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,STL,St. Louis,T1,national_transfer_hub,2942,307,long-gap-review,16,9,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-70,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;STL,T1,66.9,56.6,72h three-day,58.1,41.5,8.4,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
BLAINE,Blaine/Vancouver,T1,national_terminal,PITTSBURGH,Pittsburgh,T2,service_stop,3737,307,long-gap-review,21,10,I-5;I-90;US95;I-84;I-70;I-25;US287;I-40;I-35;I-80;I-77,BLAINE;SEA;SPK;LEWISTON;BOI;TWIN_FALLS;SLC;GRAND_JUNCTION;DEN;COLORADO_SPRINGS;PUEBLO;AMA;OKC;WIC;KC;DSM;IOWA_CITY;CHI;TOL;CLEVELAND;PITTSBURGH,T1,84.5,71.6,72h three-day,72.9,52.3,10.0,not-time-competitive,freight-rail-wins-bulk-road-wins-express,heuristic-planning
